time,"Trace Velocity, Target, Actual (kmph)(1)",EngSpd,MotSpd, GenSpd ,EngTrq, MotTrq,GenTrq,Battery Current,Battery SOC,L/100km,TP HC Mass (g/km),TP CO Mass (g/km),TP NOx Mass (g/km),TP CO2 Mass (g/km),fuel(g/s),Battery power,<BattPwrLoss>
125,0.0,-0.3464931671568223,0.008719795203376802,-0.753412333015137,0.0,-6.966318593215286e-253,-0.00016532631019955686,1.1828025516012812e-07,74.08582705630391,0.0,0.0,0.0,0.0,0,0.0,1.7153621114892503e-05,4.3637174166921726e-16
126,0.0,-0.3126566580803107,0.005499579495947502,-0.6791112332546795,0.0,-1.3891842015679024e-261,-0.00014920802141848232,9.622008640448243e-08,74.08582705584718,0.0,0.0,0.0,0.0,0,0.0,1.395434008488327e-05,2.887776638042283e-16
127,0.0,-0.2821235996205135,0.003248218228080181,-0.6122650410913105,0.0,1.4525986555538511e-05,-0.00013481910759922353,7.84226702053718e-08,74.0858270554756,0.0,0.0,0.0,0.0,0,0.0,1.1373265721396029e-05,1.9182948659507793e-16
128,0.0,-0.2545697831294484,0.0018904571934214678,-0.5521482607162123,0.0,5.531102403883911e-05,-0.00012204905269876375,6.407998644119113e-08,74.08582705517213,0.0,0.0,0.0,0.0,0,0.0,9.293214721105654e-06,1.2807870739225956e-16
129,0.0,-0.22970801406628888,0.0011108473636531567,-0.4980417468501557,0.0,7.401661950144461e-05,-0.00011038219785080394,5.227226121571595e-08,74.08582705492421,0.0,0.0,0.0,0.0,0,0.0,7.580796663903922e-06,8.522650681339661e-17
130,0.0,-0.20727535954801843,0.0006621046522454948,-0.4492998934361292,0.0,8.05708805706101e-05,-9.974939640174533e-05,4.260202371293271e-08,74.0858270547221,0.0,0.0,0.0,0.0,0,0.0,6.178368253600868e-06,5.660992416266355e-17
131,0.0,-0.18703407949587114,0.0004028532747318973,-0.40536419347782976,0.0,8.058439394721883e-05,-9.009266917464513e-05,3.470547529107315e-08,74.08582705455741,0.0,0.0,0.0,0.0,0,0.0,5.033169508792709e-06,3.756886774263973e-17
132,0.0,-0.16876982722479006,0.0002522252925287885,-0.3657454020492688,0.0,7.722256390135164e-05,-8.134312183874719e-05,2.8266331261420744e-08,74.08582705442329,0.0,0.0,0.0,0.0,0,0.0,4.099331170006311e-06,2.492131772488707e-17
133,0.0,-0.15228933629213476,0.00016394931409598786,-0.33001056949778346,0.0,7.225949809561479e-05,-7.342746736774944e-05,2.3019192746196415e-08,74.08582705431405,0.0,0.0,0.0,0.0,0,0.0,3.3383637041622667e-06,1.6527695095856975e-17
134,0.0,-0.13741830294049234,0.00011154052345311407,-0.2977739066253105,0.0,6.667759388490104e-05,-6.62730456143979e-05,1.8744880670847204e-08,74.0858270542251,0.0,0.0,0.0,0.0,0,0.0,2.718480615737349e-06,1.0959669901706219e-17
135,0.0,-0.12399949618177206,7.98319930389934e-05,-0.26869008991640536,0.0,6.1009680073576716e-05,-5.981053989146054e-05,1.526367671504865e-08,74.08582705415269,0.0,0.0,0.0,0.0,0,0.0,2.2136182141346012e-06,7.266920879523965e-18
136,0.0,-0.11189106833926574,6.013143518476504e-05,-0.24244911413020923,0.0,5.553431901944988e-05,-5.3975254811594524e-05,1.2428711282947317e-08,74.08582705409367,0.0,0.0,0.0,0.0,0,0.0,1.8024767025523702e-06,4.81819433454267e-18
137,0.0,-0.10096504007434227,4.745118796239684e-05,-0.21877215944187353,0.0,5.038721432467468e-05,-4.870758413218003e-05,1.0120149492153519e-08,74.0858270540457,0.0,0.0,0.0,0.0,0,0.0,1.4676769997054519e-06,3.194522631374651e-18
138,0.2,0.10539878730694455,11.042851870181174,-3.1613681735058106,0.0,2.6692631945087406,-0.025264410915051695,0.02316089807787238,74.08579588305817,0.0,0.0,0.0,0.0,0,0.0,3.358897667417962,1.6731809740369157e-05
139,1.9000000000000001,1.720734462058798,111.73967267869101,-30.57350666194318,0.0,23.25262778558425,-0.2309530755246592,2.083092685395786,74.08257715394082,0.0,0.0,0.0,0.0,0,0.0,301.9641301038729,0.13534763520617357
140,6.1,5.274154310861985,407.78452604771996,-113.76461150369046,0.0,58.12880440200984,-0.67370768676272,20.723300901812184,74.03974342626015,0.0,0.0,0.0,0.0,0,0.0,2991.774032599242,13.39582349842294
141,11.7,8.665249454309624,872.345107560588,-249.0483542700297,0.0,79.21236433346127,-1.0917691089754669,58.68464004176902,73.86953320090686,0.0,0.0,0.0,0.0,0,0.0,8398.678918517182,107.44154002076105
142,16.4,9.307419479321723,1323.3330899932723,-386.12284464430485,0.0,67.53608429978411,-1.1999122281909085,74.92425391671705,73.58298785342978,0.0,0.0,0.0,0.0,0,0.0,10675.239417634173,175.18180966589966
143,18.9,7.273365447153561,1595.1749193072862,-473.9917870251386,0.0,36.07216489255871,-1.0314051583785777,48.48701338121548,73.33041359081827,0.0,0.0,0.0,0.0,0,0.0,6942.958915146041,73.38401861928423
144,19.9,5.003922112972013,1695.4848738114024,-509.70384436811,0.0,14.022051890004137,-0.8602826740887819,20.24174553347134,73.19911984898295,0.0,0.0,0.0,0.0,0,0.0,2915.12222931394,12.790922827501191
145,20.8,4.222403741532319,1744.0454880076577,-526.3034385117917,0.0,12.620417332781074,-0.8540861339713347,18.72406250529165,73.11971761645033,0.0,0.0,0.0,0.0,0,0.0,2696.783494543736,10.945600233913451
146,22.8,5.304446225507187,1865.8027090076562,-561.3388791196862,0.0,28.66427375485427,-1.047588968913101,44.808148796253256,72.97498348917097,0.0,0.0,0.0,0.0,0,0.0,6414.209999059985,62.692329498485115
147,25.4,6.523271635585,2067.4106037272477,-620.596519245209,0.0,38.55789350600809,-1.2339428115374464,66.49947844342324,72.72984653502701,0.0,0.0,0.0,0.0,0,0.0,9466.373824854227,138.11477959838976
148,27.7,6.6732353073724715,2271.047342756002,-682.7932833786654,0.0,35.12039776248346,-1.2991607370270617,66.45619820754011,72.44710330142858,0.0,0.0,0.0,0.0,0,0.0,9451.211121641201,137.97288551750202
149,29.2,5.815469604454906,2411.9360547485426,-727.9077594598185,0.0,23.850579530940458,-1.259118494574486,48.77753849417236,72.21011827314008,0.0,0.0,0.0,0.0,0,0.0,6958.353975486842,74.34680501618776
150,29.800000000000004,4.514250903306334,2471.35670196568,-748.97014712317,0.0,11.737151219078461,-1.171068288982132,25.249553970535747,72.06433782539736,0.0,0.0,0.0,0.0,0,0.0,3618.759410232946,19.92467945960462
151,29.4,2.879646294812566,2443.57099201193,-743.9796776001114,0.0,-1.821130590213673,-1.0345958693198674,-2.106529843874089,72.03107539836621,0.0,0.0,0.0,0.0,0,0.0,-303.6748353700465,0.1386861705528795
152,27.2,0.43150665410188416,2281.7432249222848,-699.6004873246505,0.0,-18.914886808497396,-0.7902279441119673,-26.849659006723382,72.12986581027994,0.0,0.0,0.0,0.0,0,0.0,-3892.650271766827,22.528583447655908
153,22.6,-2.8959208343050507,1961.4130994606414,-608.4635314202804,0.0,-43.2668399542862,-0.41317977588267785,-54.09639484307073,72.35181122412448,0.0,0.0,0.0,0.0,0,0.0,-7894.693013608061,91.43227705449233
154,17.3,-5.083199038598117,1575.4717144895499,-494.7117760716064,0.0,-51.81441406362402,-0.15226599810130725,-51.76939616464169,72.59051194607784,0.0,0.0,0.0,0.0,0,0.0,-7557.264795167017,83.71601824841423
155,13.3,-5.174644957121894,1253.925797589388,-396.18078188747864,0.0,-38.27652229841614,-0.1169696754993496,-30.12296036691925,72.75175353210167,0.0,0.0,0.0,0.0,0,0.0,-4379.306842033979,28.33934113924057
156,12.0,-3.318165043098196,1098.2866342721582,-344.3810960107629,0.0,-10.622641037221218,-0.2956731341446124,-7.099665358969081,72.80386562789464,0.0,0.0,0.0,0.0,0,0.0,-1027.2255201179769,1.5741577560550948
157,12.6,-1.3550076935288287,1079.8547614813806,-334.46790342923225,0.0,6.242550922355555,-0.48784295960503377,5.938362173203434,72.79777265347079,0.0,0.0,0.0,0.0,0,0.0,856.7657250304048,1.1013070640284774
158,14.1,0.3488560235280909,1156.8865287517876,-354.42627552388205,0.0,21.229139529092727,-0.6642963210035485,21.17907513159154,72.73443462394546,0.0,0.0,0.0,0.0,0,0.0,3044.9168342846206,14.009277104802916
159,17.2,2.9828002876693156,1372.702402310658,-414.9781242619031,0.0,44.21080253474237,-0.9739996367838442,51.32305671380604,72.5715306166954,0.0,0.0,0.0,0.0,0,0.0,7326.384858269883,82.28020938570495
160,20.1,4.102457641148046,1631.8186358187772,-492.1088707982392,0.0,43.23454718778305,-1.094740564502847,59.45404972122636,72.33303988945863,0.0,0.0,0.0,0.0,0,0.0,8465.123530124716,110.44185112308855
161,23.4,5.140118698464755,1906.5363616226373,-574.2028449953542,0.0,47.57685182356834,-1.255474991457999,76.08463548088251,72.04111181102697,0.0,0.0,0.0,0.0,0,0.0,10782.747561766966,180.92043677475465
162,25.5,4.505203737839923,2112.765255030751,-638.8967352115951,0.0,31.735980106048984,-1.2066205145489133,56.15441224321562,71.76820613889677,0.0,0.0,0.0,0.0,0,0.0,7987.702918130134,98.57716781986075
163,27.6,4.430938223515362,2279.385843225449,-690.2109206609938,0.0,30.600309693489955,-1.2608980229959388,58.49006657280662,71.5260477903671,0.0,0.0,0.0,0.0,0,0.0,8310.941495973011,106.97312785316741
164,29.5,4.432705090915727,2432.36128505402,-737.1735020126631,0.0,28.239853930088096,-1.3054280558223814,57.87949073243513,71.27942230981047,0.0,0.0,0.0,0.0,0,0.0,8220.507208448564,104.77643546476678
165,31.1,4.264104854051425,2562.6323581376223,-777.5343955569138,0.0,24.805674081865266,-1.3302361167575012,54.01824427423676,71.0440665429355,0.0,0.0,0.0,0.0,0,0.0,7674.368379512009,91.28388928685352
166,32.1,3.6627134845641947,2650.2138368920487,-805.7269903940323,0.0,17.41610935084794,-1.300584496759152,39.80293431233472,70.85077774634566,0.0,0.0,0.0,0.0,0,0.0,5670.142890489714,49.570655973511464
167,33.2,3.593785842732682,2728.674675971486,-829.9640295529467,0.0,18.67579683293591,-1.342233038131682,43.784512154700224,70.67266163150686,0.0,0.0,0.0,0.0,0,0.0,6229.575144457071,59.99435691602496
168,35.2,4.627901850849121,2867.5341918789854,-870.3544448982909,0.0,30.823190231405142,-1.5123065794344062,74.47443889115762,70.40967989032345,0.0,0.0,0.0,0.0,0,0.0,10518.735664841366,173.61785817810002
169,37.2,5.142232838445571,3036.021688763702,-920.9703829954552,0.0,32.201220399366434,-1.6042945915727145,82.447119634592,70.0713404552068,0.0,0.0,0.0,0.0,0,0.0,11615.869111773894,212.84971227412294
170,38.0,4.087262684826004,3134.194391359654,-953.3993404254062,0.0,17.307194778222478,-1.51409554227979,46.45851527547764,69.80902579706591,0.0,0.0,0.0,0.0,0,0.0,6592.215123420738,67.60252896144276
171,37.4,2.020586148116761,3106.8498325984124,-949.4804381404939,0.0,-3.900590757383155,-1.317148616798637,-6.705705261827504,69.74352224261816,0.0,0.0,0.0,0.0,0,0.0,-962.4434655330396,1.4084736455862414
172,35.1,-0.48903790635827177,2930.479834888184,-900.7685027928619,0.0,-20.730046004917384,-1.0664113411594904,-38.26027189825269,69.88846983863662,0.0,0.0,0.0,0.0,0,0.0,-5532.031388636731,45.845321496587104
173,31.0,-3.1942324986757065,2633.231564749114,-815.3697485539574,0.0,-40.008634800146545,-0.7558629699483186,-67.90796554241928,70.1654877396496,0.0,0.0,0.0,0.0,0,0.0,-9889.046388732124,144.38563033106482
174,27.1,-4.238622243513401,2334.397957232745,-725.8851663018519,0.0,-39.190620179542876,-0.6240443557511409,-58.997301852322096,70.43259448077652,0.0,0.0,0.0,0.0,0,0.0,-8579.617987553236,108.95184384873399
175,25.3,-3.072181392974379,2162.027134349347,-670.4363039024156,0.0,-18.206848954261584,-0.737128292496163,-24.741783363097177,70.56574172408348,0.0,0.0,0.0,0.0,0,0.0,-3572.4877440197406,19.159153564857174
176,25.1,-1.6053974123107053,2104.3901965283458,-649.562360633951,0.0,-0.9755755926730924,-0.8758795549853966,-0.7998591125895919,70.5893531553648,0.0,0.0,0.0,0.0,0,0.0,-114.89860037159637,0.02002310326891323
177,25.9,-0.2437757787330422,2126.434031771712,-653.378610837547,0.0,13.33311662406392,-1.0189419129578041,24.19714876577672,70.5285015886803,0.0,0.0,0.0,0.0,0,0.0,3456.524097409795,18.325606691055164
178,27.8,1.6383989800779446,2255.1798442824056,-688.8279698903045,0.0,29.880362888191506,-1.2312553923763427,56.69354888787262,70.34170128602256,0.0,0.0,0.0,0.0,0,0.0,8037.774567634946,100.61802114240558
179,29.2,1.9338231368208285,2389.215798410655,-729.3421996886455,0.0,24.179455845964696,-1.2492527640259588,49.1671593596282,70.11762921765053,0.0,0.0,0.0,0.0,0,0.0,6979.00007348562,75.69250501988228
180,29.600000000000005,0.9963373611230244,2443.909954950132,-748.166077689159,0.0,10.428036840726552,-1.1486531845260746,22.34063434999704,69.97768551929072,0.0,0.0,0.0,0.0,0,0.0,3188.8499394577625,15.629764718154387
181,29.5,0.17577473694041396,2436.8811651788924,-747.7850057867731,0.0,3.1205699395043505,-1.0732327375784885,7.17358976595054,69.923695684075,0.0,0.0,0.0,0.0,0,0.0,1027.1486468782564,1.6115997637903863
182,29.2,-0.2645404092805889,2404.5086850026464,-738.79951556935,0.0,0.6724070213434908,-1.0326377036823295,2.088900902514366,69.90782127508962,0.0,0.0,0.0,0.0,0,0.0,299.4143574199406,0.13665529513308686
183,28.3,-1.0079876815815842,2332.4567296659156,-718.2890865963618,0.0,-5.305138857400678,-0.9449011957488842,-7.259801728707863,69.93209827909872,0.0,0.0,0.0,0.0,0,0.0,-1042.806441358128,1.6505554186038234
184,26.1,-2.5732998933582203,2175.9107232016254,-673.6186333769612,0.0,-18.978832390481802,-0.7506237504662893,-25.972751981644375,70.0306148785117,0.0,0.0,0.0,0.0,0,0.0,-3747.1241263629227,21.12395040942288
185,23.6,-3.487426806541931,1990.0397516840767,-618.5335647412907,0.0,-22.921642882716515,-0.6285444302706731,-29.103369272263844,70.15463673526335,0.0,0.0,0.0,0.0,0,0.0,-4202.701901782846,26.52000691603762
186,21.0,-4.142475326543836,1791.8078877389955,-559.092098259943,0.0,-24.71535676996826,-0.5229286525115712,-28.086378253114276,70.27886268185364,0.0,0.0,0.0,0.0,0,0.0,-4055.978500851179,24.69598616002712
187,18.9,-4.147511198784262,1620.0719487348238,-506.37683493670727,0.0,-20.10472547053027,-0.48773312526567303,-20.38312707158444,70.37448593236954,0.0,0.0,0.0,0.0,0,0.0,-2939.205276404536,13.005777799975773
188,17.1,-4.122675049552322,1469.0497866966384,-459.95647466987936,0.0,-17.131015646658618,-0.4491946648319064,-15.557907851461774,70.4469587027995,0.0,0.0,0.0,0.0,0,0.0,-2241.401599250199,7.576465259428886
189,15.7,-3.90458393556631,1345.2564525229043,-421.47712240863746,0.0,-12.929395509451723,-0.4337100017274783,-10.685203817273145,70.49794798746038,0.0,0.0,0.0,0.0,0,0.0,-1537.9306039794221,3.5736205441087114
190,14.5,-3.748419078099361,1239.1088733422876,-388.54906282804313,0.0,-9.63347312313674,-0.41053480650434426,-7.280790875485484,70.53438421108177,0.0,0.0,0.0,0.0,0,0.0,-1047.23332265305,1.6591460358570362
191,13.7,-3.3667648683944176,1161.0339311911814,-363.75203101156507,0.0,-5.057013264539137,-0.41679338105323616,-3.502965726533836,70.5535829953526,0.0,0.0,0.0,0.0,0,0.0,-503.455065041805,0.3840530387655433
192,12.9,-3.260008838739726,1089.2851682067705,-341.4926835779454,0.0,-4.210498360112998,-0.39046193355343173,-2.7150387473401576,70.56678863027587,0.0,0.0,0.0,0.0,0,0.0,-390.15584807633,0.2307097466964584
193,12.5,-2.819584844287986,1043.1189189756424,-326.364725216827,0.0,-0.9682079075904171,-0.4092889072344875,-0.5004145155293045,70.57122589505981,0.0,0.0,0.0,0.0,0,0.0,-71.87641462869514,0.007837396359209827
194,12.2,-2.5416470741811183,1009.0481149201519,-315.3022624421412,0.0,-0.014835089483704844,-0.4086689611750421,0.11351840623511261,70.57151536366965,0.0,0.0,0.0,0.0,0,0.0,16.30290281906133,0.0004033150810942861
195,12.0,-2.2676796336917358,984.3868373867509,-307.137001439847,0.0,1.6386406930573627,-0.4129955736435982,1.5185605914442788,70.56755360921359,0.0,0.0,0.0,0.0,0,0.0,218.01896673784074,0.07217350676521457
196,12.0,-1.852860597635521,977.2215589529709,-304.038279658721,0.0,4.631428687576045,-0.4370866521396765,4.045361909942183,70.55448899809572,0.0,0.0,0.0,0.0,0,0.0,580.4550023037101,0.5121932025273982
197,12.0,-1.5970367558316807,977.9376223124644,-303.7042536461028,0.0,4.941487998648132,-0.44200226183287694,4.311961618428206,70.53636386355062,0.0,0.0,0.0,0.0,0,0.0,618.6492515662602,0.5819376291183231
198,12.0,-1.4307635547067934,978.9413292737709,-303.6521790782316,0.0,4.886640466498504,-0.442274905595906,4.270110702255696,70.51800835846527,0.0,0.0,0.0,0.0,0,0.0,612.6271584547262,0.5707062798174389
199,12.5,-0.7539952753488033,1009.0237714097638,-311.42085663317783,0.0,11.28327191689036,-0.5116859114276988,10.003912401618294,70.48515476074493,0.0,0.0,0.0,0.0,0,0.0,1433.3560959747256,3.1324774451420496
200,13.0,-0.358895912600552,1054.7272041012252,-324.5974545043669,0.0,11.717453223924624,-0.5396005990480987,10.840447056787267,70.44002884194589,0.0,0.0,0.0,0.0,0,0.0,1552.7850653375367,3.678421942670413
201,14.0,0.40182655229625736,1129.249443637952,-345.8280662125719,0.0,17.92672521399043,-0.6277947410061281,17.635571528715186,70.37675944306886,0.0,0.0,0.0,0.0,0,0.0,2522.0379360819006,9.735826548739748
202,15.000000000000002,0.8485528461754709,1217.9123496073669,-372.0820706491783,0.0,18.188560772800816,-0.6731282678362893,19.261130072038313,70.29729643326075,0.0,0.0,0.0,0.0,0,0.0,2753.071691285526,11.614236728085753
203,16.5,1.6618232764205076,1334.7207576652331,-406.18140709703414,0.0,24.361762176968547,-0.7797120328479827,28.019490193526067,70.19358536497936,0.0,0.0,0.0,0.0,0,0.0,3996.397607586182,24.580526769804692
204,19.0,3.2559485976402116,1525.7684213673372,-461.38167879322384,0.0,37.62801392536448,-0.9856183726476033,48.90620276272438,70.02313908464812,0.0,0.0,0.0,0.0,0,0.0,6941.002076702619,74.8980018299182
205,21.2,3.7690968490951615,1727.5915198687544,-522.2352944790878,0.0,34.19406257491002,-1.0523417394389507,50.0753842975804,69.81182400554479,0.0,0.0,0.0,0.0,0,0.0,7099.854980468977,78.53797446605367
206,23.8,4.528882495854709,1940.5826598514207,-585.9799230921071,0.0,38.55478109108886,-1.1837762297075407,63.128934947148736,69.56752976096176,0.0,0.0,0.0,0.0,0,0.0,8916.81555791796,124.85060239840955
207,26.9,5.6354198619461755,2193.144118004739,-661.1230119279236,0.0,45.24752844882585,-1.3572669261642223,83.43726195987331,69.24946376454754,0.0,0.0,0.0,0.0,0,0.0,11718.434858884746,218.16614408525984
208,29.600000000000005,5.804744564882381,2431.504888442419,-733.9388586283129,0.0,39.61902593101331,-1.4153102535916404,80.68338855374694,68.90016521714928,0.0,0.0,0.0,0.0,0,0.0,11325.715871951796,204.07140001143443
209,32.0,5.6798365549592855,2633.077202900377,-796.0949446143762,0.0,35.16960585931606,-1.460790467436974,77.99280176503595,68.56636020025894,0.0,0.0,0.0,0.0,0,0.0,10946.847551708213,190.74931909445496
210,35.2,6.718855385680805,2873.935509504123,-867.789706226014,0.0,45.28802467885477,-1.6552920230641746,109.88465301546358,68.1574967271805,0.0,0.0,0.0,0.0,0,0.0,15299.806314680245,378.790899017255
211,37.5,6.406983292786776,3085.0077690881562,-933.2711596724645,0.0,35.43966956774536,-1.662534557106079,92.67396579351168,67.73168169994422,0.0,0.0,0.0,0.0,0,0.0,12940.738327738365,269.5376823145498
212,39.2,5.714549052260811,3235.3061670749025,-980.915323196564,0.0,27.247386403421782,-1.6500787883088244,75.02854568380303,67.38256441046926,0.0,0.0,0.0,0.0,0,0.0,10509.544083933855,176.7271917759014
213,40.5,5.09881568056034,3342.6139027570684,-1015.1943015912218,0.0,21.812084445905317,-1.6437637424805354,62.64401354030808,67.09525914464129,0.0,0.0,0.0,0.0,0,0.0,8793.124144775711,123.23380306600879
214,41.6,4.688538032305194,3426.8631301356927,-1041.9487489673713,0.0,19.353987704457168,-1.6555515885284784,57.412592363990896,66.84267983101857,0.0,0.0,0.0,0.0,0,0.0,8064.723623131415,103.53586593016831
215,43.1,4.963977680861232,3530.7980646363703,-1073.260515793089,0.0,24.653192588962177,-1.7476832719609057,74.40111068416239,66.55781300732232,0.0,0.0,0.0,0.0,0,0.0,10407.444430601632,173.92204847609324
216,45.0,5.557179779596477,3674.420864435812,-1116.0700012354152,0.0,30.86606870651056,-1.8687342086736387,95.62964882121163,66.18869164398195,0.0,0.0,0.0,0.0,0,0.0,13306.54475140297,287.4322273069783
217,47.1,6.042868638284206,3845.4956559318275,-1167.5412160750877,0.0,34.32853918701399,-1.9774288520304966,110.61359683637102,65.74389586053582,0.0,0.0,0.0,0.0,0,0.0,15318.634897444595,384.7277477585016
218,49.0,6.075083548340648,4012.978897761768,-1218.8926908830983,0.0,32.597333300344815,-2.0357271716749206,109.44438207567441,65.27420807629422,0.0,0.0,0.0,0.0,0,0.0,15130.11154346952,376.80781473970336
219,50.6,5.768937616459567,4155.7205175560875,-1263.3805579244865,0.0,28.557753504371505,-2.060296628591088,100.30067248375853,64.82943939172755,0.0,0.0,0.0,0.0,0,0.0,13874.015354162117,316.6114459010211
220,51.8,5.216810132319643,4263.106439537849,-1297.5463994860968,0.0,23.154879702034876,-2.056024959548986,84.61013312763426,64.43980419011193,0.0,0.0,0.0,0.0,0,0.0,11736.781496766169,225.3857880525612
221,52.7,4.642078215282948,4338.37510886729,-1321.9001442025026,0.0,18.87158922262145,-2.0478006790553525,71.26030269495375,64.11199722908941,0.0,0.0,0.0,0.0,0,0.0,9908.797222947976,159.92415228534895
222,53.1,3.8548575598352777,4375.412137762086,-1334.9772427797843,0.0,12.684225479323404,-2.005577457443983,48.980700834538126,63.86201432734817,0.0,0.0,0.0,0.0,0,0.0,6842.7214082448445,75.57412675888513
